i‚r‚Šb¢rŠºb¢rŠ²b’‚‚¢šbj²’b‚bšš’b‚b‚bb‚bÒ‚šš’jš²j
1686512244,23,1686512244,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,327,0,0, ,0,+
1686512244,23,1686512244,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,327,0,0, ,0,:  0 327 -36
1686512245,23,1686512245,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,335,0,0, ,0,:  0 335 -28
1686512245,23,1686512245,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,338,0,0, ,0,+
1686512245,23,1686512245,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,338,0,0, ,0,:  0 338 -36
1686512245,23,1686512245,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,339,0,0, ,0,+
1686512245,23,1686512245,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,339,0,0, ,0,:  0 339 -36
1686512245,24,1686512245,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,331,0,0, ,0,+
1686512245,24,1686512245,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,331,0,0, ,0,:  0 331 -36
1686512246,24,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,333,0,0, ,0,+
1686512246,24,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,333,0,0, ,0,:  0 333 -36
1686512246,24,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,336,0,0, ,0,+
1686512246,24,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,336,0,0, ,0,:  0 336 -36
1686512246,24,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,330,0,0, ,0,+
1686512246,24,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,330,0,0, ,0,:  0 330 -36
1686512246,24,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,335,0,0, ,0,:  0 335 -34
1686512246,25,1686512246,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,325,0,0, ,0,+
1686512247,25,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,325,0,0, ,0,:  0 325 -36
1686512247,25,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,338,0,0, ,0,:  0 338 -28
1686512247,25,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,336,0,0, ,0,+
1686512247,25,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,336,0,0, ,0,:  0 336 -36
1686512247,25,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,327,0,0, ,0,+
1686512247,25,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,327,0,0, ,0,:  0 327 -36
1686512247,26,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,323,0,0, ,0,+
1686512247,26,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,323,0,0, ,0,:  0 323 -36
1686512247,26,1686512247,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,330,0,0, ,0,:  0 330 -32
1686512248,26,1686512248,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,359,0,0, ,0,:  0 359 -24
1686512248,26,1686512248,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,315,0,0, ,0,:  0 315 -32
1686512248,26,1686512248,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,334,0,0, ,0,:  0 334 -24
1686512248,27,1686512248,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,343,0,0, ,0,:  0 343 -21
1686512249,27,1686512249,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,336,0,0, ,0,:  0 336 -29
1686512249,27,1686512249,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,337,0,0, ,0,+
1686512249,27,1686512249,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,337,0,0, ,0,:  0 337 -36
1686512249,27,1686512249,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,334,0,0, ,0,+
1686512249,27,1686512249,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-62,0,334,0,0, ,0,:  0 334 -36
1686512249,27,1686512249,53.44093,-2.27227,err 4.10,fix 2,m/s 0.01,4.17,4.16,20043,-63,0,340,0,0, ,0,:  0 340 -30
